Customer_Type,Type_of_Travel,Class,Departure_Delay,Arrival_Delay,Ease_of_Online_Booking,On_board_Service,Seat_Comfort,Cleanliness,Food_and_Drink,In_flight_Service,In_flight_Wifi_Service,In_flight_Entertainment,Baggage_Handling,Satisfaction
1,1,1,20.0,4.0,1,5,5,5,5,4.0,1,5,4.0,0
1,1,1,43.0,42.0,2,2,4,3,4,2.0,1,2,2.0,0
1,1,1,2.0,0.0,2,2,4,5,4,2.0,2,2,2.0,0
1,1,1,131.0,134.0,1,3,1,1,1,4.0,2,4,4.0,0
1,1,1,35.0,25.0,3,1,5,4,3,3.5396954922943435,2,1,3.5305437342478205,0
1,1,1,6.0,0.0,2,4,5,5,2,4.0,2,4,3.0,0
1,1,1,14.0,3.0,4,3,3,3,3,4.0,4,3,5.0,0
1,1,1,167.0,169.0,3,2,5,5,3,4.0,3,4,5.0,0
1,1,1,5.0,0.0,2,4,1,4,3,4.0,2,4,4.0,0
1,1,1,9.0,1.0,2,5,1,1,1,5.0,2,1,4.0,0
1,1,1,118.0,104.0,2,2,4,3,4,2.0,2,2,2.0,0
1,1,1,10.0,7.0,1,3,5,5,5,2.0,1,5,3.5305437342478205,0
1,1,1,5.0,0.0,1,4,2,1,1,4.0,1,1,5.0,0
1,1,1,33.0,57.0,2,5,3,3,3,4.0,2,3,4.0,0
1,1,1,240.0,242.0,2,3,1,1,2,5.0,2,4,4.0,0
1,1,1,45.0,37.0,2,2,4,3,2,2.0,2,2,2.0,0
1,1,1,33.0,18.0,2,3,5,5,5,5.0,2,5,4.0,0
1,1,1,3.0,5.0,2,1,1,1,1,4.0,2,1,4.0,0
1,1,1,31.0,16.0,3,3,5,5,5,5.0,3,5,5.0,0
1,1,1,1.0,7.0,2,3,4,4,4,4.0,2,4,4.0,0
1,0,0,7.0,36.0,2,5,5,5,5,5.0,2,5,4.0,1
1,0,0,17.0,0.0,3,4,4,3,5,4.0,3,4,4.0,1
1,0,0,37.0,26.0,1,5,5,5,3,5.0,1,5,5.0,1
1,0,0,22.0,21.0,3,5,5,3,5,5.0,3,5,5.0,1
0,0,0,11.0,0.0,2,5,3,3,3,4.0,2,3,4.0,0
1,0,2,25.0,21.0,2,4,1,1,1,4.0,1,1,4.0,0
1,0,2,0.0,0.0,1,2,2,3,5,2.0,2,2,2.0,0
1,0,2,12.0,8.0,5,4,1,1,1,4.0,1,1,3.0,0
1,0,0,84.0,75.0,5,4,5,3,5,4.0,5,4,4.0,1
1,0,0,44.0,20.0,5,4,4,4,2,4.0,5,4,4.0,1
1,0,2,50.0,41.0,3,4,1,4,4,3.0,4,4,4.0,0
0,0,2,36.0,40.0,2,4,5,5,5,3.0,2,5,3.0,0
1,0,2,24.0,11.0,5,3,4,4,2,3.0,2,3,3.0,0
1,0,0,15.0,1.0,3,4,5,3,4,4.0,3,4,4.0,1
0,0,2,40.0,58.0,2,2,1,1,1,4.0,2,1,3.0,0
0,0,2,0.0,0.0,5,5,5,2,2,2.0,5,2,4.0,1
1,0,2,27.0,21.0,1,1,2,2,2,3.0,2,2,4.0,0
1,1,2,22.0,7.0,3,4,4,3,1,4.0,3,4,4.0,0
1,1,2,4.0,1.0,3,3,3,3,3,4.0,3,3,5.0,0
1,1,2,20.0,18.0,1,1,5,5,5,3.0,1,5,2.0,0
1,0,0,23.0,22.0,1,3,5,4,3,3.0,1,3,3.0,1
1,1,0,26.0,12.0,0,4,5,4,4,4.0,0,4,3.5305437342478205,1
1,1,0,7.0,2.0,2,5,2,2,2,5.0,2,2,4.0,0
0,0,1,25.0,3.0,4,4,5,4,4,4.0,4,4,4.0,1
1,0,0,3.0,0.0,2,4,5,4,2,4.0,2,4,4.0,1
0,0,0,11.0,0.0,3,4,1,1,1,5.0,4,1,4.0,1
1,0,0,7.0,3.0,5,4,4,3,5,4.0,5,4,4.0,1
1,0,0,20.0,17.0,3,3,4,4,4,5.0,4,4,5.0,1
1,0,0,14.0,13.0,2,5,5,3,4,5.0,2,5,5.0,1
1,0,0,10.0,15.0,3,4,4,5,2,4.0,3,4,4.0,1
1,0,0,17.0,0.0,4,4,5,4,4,4.0,4,4,4.0,1
1,0,0,34.0,32.0,2,4,5,5,3,4.0,2,4,4.0,1
1,0,0,0.0,3.0,1,4,5,3,4,4.0,1,4,4.0,1
0,0,0,50.0,37.0,1,5,4,4,4,4.0,1,4,5.0,0
1,0,0,90.0,87.0,5,4,4,4,4,4.0,4,4,4.0,0
1,0,0,13.0,8.0,3,4,4,4,4,4.0,4,4,4.0,1
0,0,0,10.0,0.0,5,5,3,3,3,4.0,5,3,5.0,1
0,0,0,4.0,0.0,1,3,2,2,2,5.0,1,2,5.0,0
1,0,0,0.0,0.0,3,4,5,5,5,5.0,4,5,5.0,1
1,0,0,47.0,30.0,4,2,1,1,1,2.0,1,1,3.0,0
1,0,0,16.0,16.0,2,3,2,3,2,3.0,3,3,3.0,0
1,0,0,6.0,0.0,3,2,2,2,2,4.0,2,2,4.0,0
1,0,0,21.0,10.0,0,2,3,4,4,2.0,1,4,3.0,0
0,0,1,34.0,25.0,1,1,1,3,3,3.0,2,3,3.0,0
1,0,0,74.0,81.0,5,4,3,3,3,3.0,3,3,4.0,0
0,0,0,19.0,25.0,5,4,1,1,1,4.0,5,1,5.0,1
1,0,0,106.0,86.0,5,2,3,2,2,2.0,2,2,2.0,0
0,0,1,4.0,30.0,2,1,4,4,4,4.0,2,4,3.0,0
0,0,0,39.0,16.0,3,4,4,4,4,4.0,3,4,4.0,0
1,0,1,13.0,0.0,3,3,2,2,2,3.0,2,2,4.0,0
0,0,1,0.0,0.0,3,1,1,1,1,4.0,2,1,3.0,0
1,0,1,89.0,68.0,2,2,4,4,4,3.0,4,4,2.0,1
1,0,0,0.0,0.0,5,4,2,5,3,4.0,5,4,4.0,1
1,0,0,9.0,0.0,1,2,4,3,3,2.0,2,2,2.0,0
1,0,0,1.0,0.0,3,1,4,4,4,4.0,3,4,4.0,1
1,0,0,13.0,13.0,1,2,5,5,5,5.0,1,5,3.0,1
1,1,1,0.0,0.0,1,3,4,1,4,3.0,1,3,3.5305437342478205,0
1,1,1,12.0,6.0,3,5,3,3,3,5.0,3,5,5.0,0
1,1,1,14.0,13.0,1,4,5,4,4,4.0,1,4,4.0,0
1,1,1,7.0,10.0,3,3,2,2,2,4.0,3,2,5.0,0
1,1,1,0.0,0.0,4,5,3,3,3,5.0,5,3,5.0,1
1,1,1,31.0,12.0,1,4,5,5,5,4.0,1,5,5.0,0
1,1,1,17.0,20.0,2,2,3,4,1,2.0,2,2,3.5305437342478205,0
1,1,1,136.0,135.0,2,2,2,2,2,5.0,2,5,2.0,0
1,1,1,0.0,0.0,3,5,5,5,5,4.0,2,5,4.0,0
1,1,1,24.0,12.0,2,3,2,2,2,5.0,2,2,5.0,0
1,1,1,0.0,0.0,4,5,1,5,5,5.0,4,5,5.0,1
1,1,1,1.0,0.0,2,4,4,4,4,4.0,2,4,3.0,0
1,1,1,152.0,153.0,4,4,3,3,4,5.0,4,4,4.0,0
1,0,0,9.0,0.0,4,4,5,4,5,4.0,4,4,4.0,1
1,0,0,9.0,0.0,1,4,3,3,3,4.0,1,3,4.0,1
1,0,0,5.0,3.0,3,5,4,4,3,5.0,3,5,5.0,1
1,0,0,1.0,6.0,3,4,5,4,5,4.0,3,4,4.0,1
1,0,2,0.0,0.0,4,3,3,3,4,3.0,3,3,3.0,0
0,0,2,11.0,13.0,3,3,2,2,2,4.0,3,2,3.0,0
0,0,2,0.0,0.0,3,2,3,2,2,3.0,3,2,3.0,0
0,0,1,97.0,94.0,2,3,1,1,1,3.0,2,1,3.0,0
0,0,2,1.0,0.0,4,5,4,4,4,4.0,4,4,5.0,0
0,0,1,9.0,1.0,4,4,4,4,4,4.0,3,4,4.0,0
1,1,2,0.0,7.0,4,2,1,1,1,3.0,4,1,3.0,0
1,1,2,11.0,11.0,2,3,4,4,4,5.0,2,4,5.0,0
1,1,2,11.0,0.0,2,4,3,3,3,5.0,3,3,4.0,0
1,1,2,4.0,0.0,4,5,3,3,3,5.0,4,3,5.0,1
1,1,2,52.0,66.0,3,3,1,3,3,5.0,3,3,5.0,0
1,0,0,1.0,15.0,3,5,5,5,5,5.0,3,5,5.0,1
0,0,0,31.0,44.0,4,4,3,3,3,4.0,4,3,4.0,1
1,0,0,0.0,2.0,1,4,4,4,4,4.0,4,4,3.0,0
1,1,1,0.0,1.0,2,1,5,5,5,3.0,2,5,3.0,0
1,1,1,0.0,11.0,4,4,1,1,1,5.0,4,1,4.0,0
1,1,1,0.0,12.0,3,2,5,5,5,4.0,3,5,4.0,0
1,0,2,0.0,0.0,4,2,1,1,1,2.0,1,1,3.0,0
1,0,0,2.0,0.0,2,4,4,4,2,4.0,4,4,4.0,1
1,0,0,33.0,25.0,3,5,4,4,3,5.0,3,5,5.0,1
1,0,0,2.0,0.0,2,5,4,3,4,5.0,5,5,5.0,1
0,0,1,32.0,18.0,3,5,3,2,2,4.0,3,2,5.0,0
1,0,0,68.0,73.0,5,5,4,4,5,5.0,5,5,5.0,1
1,0,0,1.0,7.0,4,2,4,2,4,2.0,2,2,2.0,0
1,1,0,14.0,0.0,4,1,5,3,5,3.5396954922943435,4,1,3.5305437342478205,0
1,1,0,0.0,0.0,3,3,3,3,3,3.0,2,3,4.0,0
1,0,0,17.0,9.0,3,4,4,3,2,4.0,1,4,4.0,1
1,0,0,32.0,24.0,4,4,5,5,4,4.0,4,4,4.0,1
1,0,0,27.0,21.0,4,5,4,5,2,5.0,3,5,5.0,1
1,0,0,37.0,21.0,1,4,5,4,3,4.0,1,4,4.0,1
0,0,1,8.0,5.0,1,4,5,5,5,4.0,2,5,3.0,0
1,0,0,8.0,0.0,5,4,5,3,2,4.0,5,4,4.0,1
1,0,1,91.0,84.0,5,4,3,3,3,3.0,3,3,3.0,0
1,0,0,63.0,60.0,3,4,4,4,3,4.0,3,4,4.0,1
1,0,0,8.0,0.0,3,4,4,3,4,4.0,3,4,4.0,1
1,0,0,1.0,0.0,4,3,5,5,5,5.0,4,5,4.0,1
1,0,0,11.0,0.0,3,4,5,5,2,4.0,3,4,4.0,1
1,0,0,2.0,0.0,5,5,4,5,4,5.0,5,5,5.0,1
1,0,0,18.0,0.0,2,5,4,5,3,5.0,2,5,5.0,1
1,0,0,43.0,29.0,5,4,4,4,3,4.0,4,4,4.0,0
1,0,0,29.0,15.0,4,4,5,5,5,5.0,4,5,5.0,1
1,0,0,3.0,0.0,2,4,5,5,3,4.0,1,4,4.0,1
0,0,0,34.0,33.0,4,4,1,1,1,4.0,5,1,4.0,1
1,0,0,0.0,1.0,2,4,4,3,3,4.0,2,4,4.0,1
1,0,0,12.0,0.0,2,4,5,3,5,4.0,3,4,4.0,1
0,0,1,0.0,0.0,2,4,1,1,1,5.0,1,1,4.0,0
1,0,1,16.0,12.0,2,2,2,1,4,2.0,2,2,2.0,0
1,0,0,3.0,0.0,5,2,3,3,3,2.0,3,3,2.0,0
0,0,1,3.0,0.0,2,4,5,5,5,4.0,2,5,3.0,0
0,0,0,11.0,0.0,3,4,2,2,2,5.0,3,2,5.0,0
1,0,0,44.0,27.0,5,2,4,3,2,2.0,2,2,2.0,0
1,0,0,0.0,0.0,4,4,2,3,4,4.0,4,4,4.0,0
1,0,0,10.0,0.0,3,4,4,4,2,4.0,3,4,4.0,1
1,0,1,3.0,0.0,5,4,3,3,2,4.0,4,4,4.0,0
1,0,0,12.0,0.0,1,1,3,3,1,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,17.0,26.0,2,3,3,3,3,4.0,3,3,3.0,0
0,0,1,31.0,15.0,3,4,4,3,3,3.0,3,3,3.0,0
0,0,1,12.0,4.0,4,2,1,1,1,4.0,4,1,4.0,0
0,0,1,22.0,19.0,4,3,5,5,5,4.0,4,5,4.0,0
0,0,1,32.0,35.0,0,3,1,1,1,3.0,1,1,4.0,0
1,0,1,9.0,7.0,4,4,2,2,2,3.5396954922943435,2,2,3.5305437342478205,0
1,0,0,5.0,0.0,4,5,3,5,1,5.0,4,5,5.0,1
1,0,1,0.0,0.0,2,2,3,3,3,2.0,3,3,2.0,1
0,0,1,8.0,16.0,5,1,2,2,2,3.5396954922943435,4,2,2.0,0
0,0,1,42.0,50.0,3,2,4,4,4,4.0,3,4,3.0,0
1,0,0,1.0,0.0,1,2,3,3,3,5.0,1,3,3.0,1
1,1,1,4.0,2.0,5,4,4,4,4,4.0,5,4,5.0,1
1,1,1,46.0,39.0,3,5,1,1,1,2.0,3,1,2.0,0
1,1,1,12.0,4.0,3,1,1,1,1,3.0,3,1,4.0,0
1,1,1,55.0,51.0,2,3,4,2,2,4.0,2,2,4.0,0
1,1,1,41.0,38.0,2,3,2,2,2,4.0,2,2,5.0,0
1,1,1,29.0,13.0,2,4,1,1,1,5.0,1,1,5.0,0
1,1,1,10.0,7.0,3,1,2,2,2,4.0,3,2,3.0,0
1,1,1,19.0,17.0,1,2,3,3,3,5.0,1,3,3.0,0
1,1,1,0.0,15.0,3,4,3,3,3,5.0,3,3,4.0,0
1,1,1,54.0,48.0,0,4,2,2,2,4.0,1,2,3.0,0
1,1,1,2.0,0.0,3,5,5,3,2,5.0,3,5,5.0,0
1,1,1,25.0,23.0,1,4,5,5,5,5.0,1,5,4.0,0
1,1,1,6.0,0.0,1,4,5,3,5,4.0,1,4,3.5305437342478205,0
1,1,1,43.0,36.0,3,3,1,1,1,4.0,3,1,4.0,0
1,1,1,11.0,11.0,2,2,3,3,3,4.0,2,3,4.0,0
1,1,1,8.0,0.0,2,5,3,3,3,4.0,2,3,5.0,0
1,0,0,10.0,5.0,5,4,4,3,5,4.0,5,4,4.0,1
0,0,0,0.0,0.0,2,3,4,4,4,4.0,2,4,4.0,1
1,0,0,7.0,0.0,5,4,4,4,2,4.0,5,4,4.0,1
1,0,0,12.0,0.0,2,3,4,4,4,4.0,2,4,5.0,1
0,0,1,3.0,0.0,2,3,4,4,4,4.0,2,4,4.0,0
0,0,1,38.0,20.0,3,1,1,1,1,4.0,3,1,3.0,0
1,0,0,21.0,18.0,5,4,5,5,4,4.0,5,4,4.0,1
1,0,0,32.0,25.0,2,1,3,3,3,3.0,3,3,3.0,0
1,0,0,10.0,7.0,4,4,5,5,4,4.0,4,4,5.0,1
1,1,0,22.0,14.0,2,4,4,4,4,4.0,2,4,4.0,0
1,0,0,43.0,27.0,4,4,5,5,5,4.0,4,4,4.0,1
1,0,0,6.0,0.0,5,5,4,4,4,5.0,3,5,5.0,1
1,0,0,12.0,0.0,1,4,5,5,5,5.0,1,5,5.0,1
0,0,1,0.0,0.0,5,4,1,1,1,4.0,4,1,4.0,1
1,0,0,9.0,1.0,2,5,3,3,3,5.0,2,3,4.0,1
1,0,1,2.0,0.0,1,2,2,2,2,3.0,2,2,3.0,0
1,0,0,66.0,58.0,2,4,4,5,2,4.0,2,4,4.0,1
1,0,0,13.0,8.0,5,5,5,5,5,5.0,5,5,4.0,1
1,0,0,0.0,9.0,3,1,5,5,3,3.5396954922943435,3,1,3.5305437342478205,1
1,0,0,221.0,212.0,2,3,4,4,4,3.0,2,4,5.0,1
1,0,0,84.0,72.0,4,4,4,5,5,4.0,4,4,4.0,1
1,0,0,48.0,39.0,4,2,3,3,2,2.0,2,2,2.0,0
0,0,1,2.0,0.0,1,2,4,4,4,3.0,1,4,3.0,0
0,0,1,0.0,0.0,3,1,2,5,5,4.0,3,5,3.0,0
1,0,0,19.0,3.0,3,5,3,4,1,5.0,5,5,3.0,1
1,1,1,233.0,222.0,3,1,5,5,3,3.0,3,4,2.0,0
0,1,1,37.0,35.0,2,3,4,4,4,3.0,2,4,3.0,0
1,1,1,15.0,16.0,3,3,3,3,3,2.0,3,3,4.0,0
1,1,1,29.0,9.0,2,4,3,3,3,5.0,2,3,5.0,0
1,1,1,0.0,6.0,3,3,4,4,4,2.0,3,4,4.0,0
1,0,2,49.0,47.0,1,2,4,2,1,2.0,2,2,2.0,0
1,0,0,31.0,31.0,5,5,5,5,2,5.0,5,5,5.0,1
1,0,0,52.0,32.0,2,3,5,5,5,4.0,4,5,4.0,1
1,0,0,78.0,78.0,3,3,5,5,5,4.0,3,5,5.0,1
1,0,0,5.0,8.0,2,4,5,3,4,4.0,1,4,4.0,1
1,0,0,21.0,0.0,1,4,4,5,4,4.0,1,4,4.0,1
1,0,0,176.0,159.0,4,4,4,4,4,4.0,4,4,5.0,1
1,0,0,29.0,12.0,2,5,4,4,4,4.0,2,4,4.0,1
0,0,0,322.0,299.0,5,3,4,4,5,3.0,5,5,4.0,1
0,0,0,0.0,0.0,5,5,1,1,1,5.0,4,1,4.0,1
1,0,0,6.0,0.0,4,3,5,5,5,3.0,4,3,3.0,1
0,0,1,57.0,33.0,1,4,4,4,4,4.0,1,4,5.0,0
1,0,0,19.0,1.0,3,5,3,3,3,5.0,3,3,4.0,1
1,0,0,30.0,12.0,3,2,3,2,1,2.0,2,2,2.0,0
1,0,0,10.0,12.0,3,2,3,1,4,2.0,2,2,2.0,0
1,0,0,92.0,90.0,1,3,4,3,2,3.0,3,3,3.0,0
0,0,0,1.0,11.0,3,4,2,2,2,2.0,3,2,2.0,0
0,0,0,14.0,0.0,4,3,5,5,5,5.0,4,5,4.0,1
1,1,0,33.0,3.0,1,5,5,5,5,5.0,1,5,3.0,0
1,0,0,11.0,6.0,5,3,4,5,2,3.0,5,3,3.0,1
1,0,0,14.0,14.0,2,5,4,4,3,5.0,2,5,5.0,1
1,0,0,26.0,5.0,4,4,4,4,5,4.0,4,4,4.0,1
1,0,0,7.0,0.0,2,5,4,4,4,5.0,2,4,5.0,1
1,0,0,46.0,48.0,2,4,4,4,2,4.0,1,4,4.0,1
0,0,1,1.0,0.0,3,5,2,2,2,5.0,3,2,4.0,0
1,0,0,4.0,8.0,2,4,4,3,4,4.0,4,4,4.0,1
1,0,0,9.0,0.0,2,3,4,4,5,3.0,2,3,3.0,1
0,0,0,10.0,0.0,4,3,3,3,3,5.0,4,3,5.0,0
0,0,1,30.0,23.0,4,3,2,2,2,5.0,4,2,5.0,1
0,0,0,34.0,18.0,3,3,1,4,4,4.0,3,4,4.0,0
0,0,0,8.0,0.0,4,3,2,2,2,4.0,4,2,4.0,1
0,0,0,2.0,0.0,4,5,3,4,4,5.0,4,4,5.0,1
1,0,0,0.0,0.0,1,4,5,5,5,5.0,2,5,4.0,1
1,0,0,8.0,0.0,5,5,5,5,4,5.0,5,5,5.0,1
1,0,0,16.0,0.0,3,4,4,4,4,4.0,3,4,4.0,1
0,0,0,6.0,0.0,4,3,3,3,3,4.0,4,3,5.0,1
1,0,0,17.0,6.0,1,4,5,5,5,4.0,1,5,5.0,1
1,0,0,5.0,0.0,5,2,5,5,3,2.0,4,2,2.0,1
0,0,0,4.0,0.0,1,5,1,1,1,4.0,1,1,4.0,0
0,0,0,33.0,25.0,3,5,5,5,5,4.0,3,5,5.0,0
1,0,0,14.0,0.0,5,5,4,4,3,5.0,5,5,5.0,1
1,0,0,74.0,65.0,2,4,5,3,2,4.0,2,4,4.0,1
1,0,0,82.0,73.0,3,3,5,5,2,3.0,3,3,3.0,1
1,0,0,65.0,41.0,3,5,4,3,3,5.0,3,5,5.0,1
1,0,0,9.0,0.0,4,2,5,4,5,2.0,4,2,2.0,1
1,0,0,31.0,26.0,3,5,5,4,5,5.0,3,5,5.0,1
1,0,0,52.0,37.0,3,5,4,5,3,5.0,3,5,5.0,1
1,0,0,12.0,0.0,5,4,2,2,2,5.0,5,2,5.0,1
1,0,0,11.0,0.0,5,3,4,3,5,3.0,2,3,3.0,1
0,0,0,29.0,3.0,0,5,5,5,5,4.0,0,5,5.0,1
1,0,0,13.0,13.0,2,4,4,5,5,4.0,5,4,4.0,1
1,0,0,9.0,0.0,3,5,5,5,5,5.0,3,5,4.0,1
1,0,0,25.0,19.0,5,2,5,3,3,2.0,5,2,2.0,1
1,0,0,45.0,45.0,2,5,5,5,5,5.0,2,5,5.0,1
0,0,0,11.0,3.0,4,5,2,2,2,5.0,4,2,5.0,1
1,0,0,10.0,3.0,4,4,5,3,3,4.0,4,4,4.0,1
1,0,0,16.0,0.0,1,1,3,3,3,4.0,3,3,4.0,0
1,0,0,1.0,0.0,1,2,5,5,4,2.0,3,2,2.0,1
1,0,0,1.0,0.0,3,4,5,5,2,4.0,3,4,4.0,1
1,0,0,1.0,0.0,4,5,4,3,4,5.0,3,5,5.0,1
1,0,0,12.0,0.0,4,4,5,4,5,4.0,5,4,4.0,1
1,0,1,3.0,0.0,0,1,1,1,1,3.0,1,1,4.0,0
0,0,0,0.0,0.0,2,3,4,4,4,5.0,3,4,5.0,0
0,0,0,28.0,22.0,2,4,3,3,3,4.0,2,3,4.0,0
1,0,0,24.0,18.0,3,1,3,3,3,3.0,3,3,3.0,0
0,0,0,41.0,16.0,0,3,1,1,1,5.0,0,1,4.0,1
1,0,0,78.0,75.0,3,1,2,2,2,4.0,2,2,3.0,0
1,0,1,148.0,135.0,3,2,3,3,3,3.5396954922943435,3,3,4.0,0
0,0,1,25.0,14.0,2,4,1,1,1,3.0,2,1,4.0,0
1,0,0,24.0,14.0,5,2,1,1,1,3.0,1,1,3.0,0
0,0,0,8.0,0.0,3,3,5,5,5,4.0,3,5,4.0,0
1,0,0,15.0,10.0,2,3,5,4,3,3.0,2,3,3.0,1
1,0,0,52.0,49.0,5,4,1,1,1,4.0,1,1,3.0,0
0,0,0,23.0,16.0,2,4,2,2,2,3.0,2,2,3.0,0
1,0,1,33.0,28.0,3,3,3,3,5,3.0,3,3,3.0,0
1,0,1,1.0,0.0,2,2,3,3,3,3.0,3,3,4.0,0
0,0,1,201.0,190.0,3,2,3,3,3,3.0,3,1,4.0,0
1,0,0,13.0,4.0,3,1,4,4,4,3.0,4,4,4.0,0
1,0,0,70.0,67.0,2,2,2,2,2,3.0,2,2,3.0,0
1,0,1,13.0,6.0,4,2,1,1,1,4.0,1,1,3.0,0
1,0,1,28.0,22.0,1,5,4,4,4,5.0,4,4,5.0,1
1,0,0,3.0,4.0,4,3,3,5,4,3.0,4,3,3.0,1
1,0,1,22.0,10.0,5,3,2,2,2,3.0,2,2,3.0,0
1,0,1,0.0,0.0,3,2,4,4,4,3.0,4,4,4.0,0
1,0,1,0.0,0.0,5,5,5,5,5,3.0,5,5,3.0,1
1,0,0,18.0,5.0,3,3,5,1,4,3.0,3,3,3.0,1
1,0,0,25.0,9.0,3,1,4,2,2,3.5396954922943435,1,1,3.5305437342478205,0
0,0,0,0.0,4.0,5,5,4,5,5,4.0,5,5,3.0,1
1,0,0,0.0,5.0,2,3,3,3,3,4.0,3,3,3.0,0
0,0,1,1.0,0.0,0,1,5,5,5,4.0,0,5,2.0,1
0,0,1,0.0,0.0,4,5,1,1,1,3.5396954922943435,4,1,3.5305437342478205,0
1,1,1,1.0,0.0,2,2,3,3,2,2.0,2,2,2.0,0
1,1,1,4.0,2.0,0,3,2,2,2,4.0,0,2,4.0,1
1,1,1,0.0,0.0,1,5,4,4,1,5.0,1,5,5.0,0
1,1,1,0.0,0.0,3,1,1,4,2,3.5396954922943435,3,1,3.5305437342478205,0
1,1,1,0.0,0.0,2,4,5,5,4,4.0,2,4,3.0,0
1,1,1,0.0,0.0,1,3,2,1,2,3.0,1,3,3.0,0
1,1,1,15.0,15.0,3,3,5,5,5,4.0,3,5,4.0,0
1,1,1,23.0,13.0,1,5,5,4,5,5.0,1,5,5.0,0
1,1,1,28.0,28.0,4,4,3,3,3,5.0,4,3,4.0,0
1,1,1,33.0,14.0,2,1,3,3,3,3.5396954922943435,2,3,2.0,0
1,1,1,11.0,0.0,1,5,3,3,3,4.0,2,3,4.0,0
1,1,1,4.0,0.0,1,3,2,2,2,3.5396954922943435,1,2,3.0,0
1,1,1,4.0,0.0,2,4,3,3,3,4.0,2,3,3.0,0
1,1,1,1.0,0.0,3,4,5,3,4,4.0,3,4,2.0,0
1,1,1,24.0,5.0,2,3,5,5,5,5.0,2,5,4.0,0
1,1,1,55.0,55.0,4,3,1,3,3,3.0,4,3,2.0,0
1,1,1,10.0,0.0,2,5,2,2,2,5.0,2,2,4.0,0
1,1,1,8.0,17.0,3,2,2,2,2,3.0,3,2,3.0,0
1,1,1,0.0,0.0,2,4,1,1,1,5.0,1,1,3.5305437342478205,0
1,1,1,36.0,13.0,4,2,3,3,3,5.0,3,3,5.0,0
1,1,1,35.0,32.0,3,5,4,4,3,5.0,4,5,5.0,0
1,1,1,0.0,0.0,2,5,5,5,5,2.0,2,5,4.0,0
1,1,1,0.0,0.0,0,3,2,2,5,3.0,1,3,4.0,0
1,1,1,14.0,0.0,2,5,5,4,4,2.0,2,4,3.0,0
1,1,1,17.0,6.0,1,5,4,4,4,5.0,1,4,4.0,0
1,1,1,0.0,0.0,4,1,1,3,3,4.0,4,3,5.0,1
1,1,1,6.0,0.0,3,2,5,5,5,2.0,3,5,3.0,0
1,1,1,8.0,13.0,4,1,2,2,2,4.0,4,2,4.0,0
1,1,1,6.0,10.0,2,3,3,3,3,5.0,2,3,3.0,0
1,1,1,8.0,0.0,4,5,2,2,2,5.0,4,2,5.0,1
1,1,1,29.0,25.0,1,4,5,5,4,4.0,1,4,4.0,0
1,1,1,14.0,0.0,1,1,5,5,5,5.0,1,5,5.0,0
1,1,1,11.0,0.0,2,3,5,5,5,3.0,2,3,3.0,0
1,1,1,0.0,0.0,3,5,4,4,4,5.0,2,4,5.0,0
1,1,1,0.0,0.0,2,4,5,3,4,4.0,2,4,5.0,0
1,1,1,125.0,119.0,2,3,2,2,2,5.0,2,2,4.0,0
1,0,0,45.0,62.0,1,4,4,4,2,4.0,1,4,4.0,1
1,0,0,9.0,0.0,4,5,5,3,2,5.0,4,5,5.0,1
0,0,2,118.0,107.0,1,4,4,4,4,3.0,1,4,3.0,0
1,0,0,33.0,19.0,3,5,5,5,5,5.0,3,5,5.0,1
1,0,2,83.0,63.0,3,1,1,2,2,2.0,2,2,3.5305437342478205,0
0,0,2,7.0,0.0,2,1,3,3,3,4.0,3,3,4.0,0
1,1,2,12.0,12.0,2,2,4,1,5,2.0,2,2,2.0,0
1,1,2,0.0,0.0,3,2,5,3,3,2.0,3,2,2.0,0
1,1,2,0.0,0.0,2,5,4,4,2,5.0,3,5,3.0,0
1,1,2,0.0,0.0,5,5,4,4,4,4.0,5,4,3.0,1
1,1,2,3.0,0.0,4,5,4,4,4,4.0,4,4,3.0,0
1,1,2,6.0,0.0,1,4,5,5,4,4.0,1,4,5.0,0
1,1,2,0.0,1.0,3,3,2,2,2,4.0,3,2,3.0,0
1,0,0,1.0,0.0,3,4,4,4,2,4.0,1,4,4.0,1
0,0,0,7.0,11.0,1,5,4,4,4,4.0,1,4,5.0,0
1,0,0,8.0,0.0,3,5,5,4,5,5.0,3,5,5.0,1
1,0,0,109.0,87.0,2,5,4,5,2,5.0,2,5,5.0,1
1,0,0,24.0,27.0,1,4,4,5,4,4.0,1,4,4.0,1
1,0,0,2.0,0.0,1,4,5,3,3,4.0,1,4,4.0,1
0,0,0,0.0,0.0,4,4,3,3,3,5.0,4,3,3.0,0
0,0,1,30.0,40.0,2,2,2,2,2,4.0,2,2,4.0,0
0,0,1,116.0,104.0,3,3,3,3,3,2.0,3,3,2.0,0
1,0,0,24.0,4.0,5,5,5,5,5,5.0,5,5,4.0,1
1,0,1,7.0,7.0,3,3,4,4,4,4.0,4,4,4.0,0
0,0,1,0.0,0.0,4,2,1,5,5,4.0,4,5,2.0,0
1,1,1,15.0,14.0,5,1,4,4,4,4.0,5,4,3.0,1
1,1,1,33.0,15.0,4,5,4,3,4,5.0,4,5,5.0,0
1,1,1,9.0,0.0,2,3,2,2,2,3.0,2,2,5.0,0
1,1,1,90.0,73.0,2,4,2,2,2,5.0,2,2,3.0,0
